pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at,카카오맵_매칭된_주차장명,카카오맵_유사도,카카오맵_별점,카카오맵_리뷰수,카카오맵_URL,카카오맵_후기_URL
가재울 공영주차장(구),노원구 하계동 252-6,3071313,NW,노외 주차장,3,시간제 + 거주자 주차장,,900,1900,900.0,1900.0,900.0,1900.0,121,유료,150.0,5.0,150.0,5.0,11000.0,100000.0,37.6373197675226,127.073265021605,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:05,,,조건 불일치 제외,,,
능골 공영주차장(구),양천구 신월동 152-38,3074182,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0,2400,0.0,2400.0,0.0,0.0,61,유료,50.0,5.0,,,,50000.0,37.5331829613209,126.824533509732,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:06,능골공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/26536222,
명광교회옆(구),종로구 명륜3가 12-0,3076679,NW,노외 주차장,1,시간제 주차장,02-6048-1234,0,2400,0.0,2400.0,0.0,2400.0,8,유료,250.0,5.0,250.0,5.0,,,37.5867476965687,126.996476004747,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:07,명광교회옆 공영주차장,88.9%,평가 없음,0,https://place.map.kakao.com/11478021,
빙수골장미공영주차장(구),동작구 상도동 301-132,3077036,NW,노외 주차장,1,시간제 주차장,820-1440,0,2400,0.0,2400.0,0.0,2400.0,64,유료,150.0,5.0,150.0,5.0,,100000.0,37.4933092215862,126.933684059767,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:08,빙수골 장미 공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/1921555021,
청기와노상공영주차장(구),마포구 서교동 458-12,3078019,NS,노상 주차장,1,시간제 주차장,,1100,2100,0.0,0.0,0.0,0.0,1,유료,250.0,5.0,250.0,5.0,,,37.5567054292917,126.914340821691,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:08,청기와4공영주차장,84.2%,평가 없음,0,https://place.map.kakao.com/175446891,
누상 공영주차장(구),종로구 누상동 166-50,3078460,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2236-0052,0,2400,0.0,2400.0,0.0,2400.0,36,유료,200.0,5.0,200.0,5.0,,,37.5802891616565,126.964583992599,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:09,누상공영주차장 전기차충전소,70.0%,평가 없음,0,https://place.map.kakao.com/913337775,
덕원주차장(구),동대문구 장안동 458-8,3081657,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,76,유료,500.0,10.0,500.0,10.0,170000.0,170000.0,37.5623511440428,127.068743082915,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:10,덕원공영주차장,83.3%,3.7,3,https://place.map.kakao.com/26500971,https://place.map.kakao.com/26500971#review
장안1동(군자유치원) 노외주차장(구),동대문구 장안동 403-13,3082373,NW,노외 주차장,3,시간제 + 거주자 주차장,,900,1900,900.0,1500.0,0.0,0.0,20,유료,500.0,10.0,500.0,10.0,,,37.5651016566226,127.063354242206,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:11,,,조건 불일치 제외,,,
까치공원공영주차장(구),중랑구 면목동 570-0,3083866,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,90,유료,100.0,5.0,100.0,5.0,,,37.5834425880894,127.087329167474,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:11,까치공원공영주차장,100.0%,2.3,9,https://place.map.kakao.com/26535439,https://place.map.kakao.com/26535439#review
장영당길 공영주차장(구3동)(구),동대문구 답십리동 484-7,3083906,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,900,1900,900.0,1900.0,900.0,1900.0,193,유료,1000.0,60.0,,,10000.0,,37.5686436425942,127.053145394713,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:12,장영당길공영주차장,100.0%,1.0,1,https://place.map.kakao.com/20514573,https://place.map.kakao.com/20514573#review
마들스포츠타운 공영주차장(구),노원구 상계동 770-2,3083942,NW,노외 주차장,1,시간제 주차장,02-2289-6735,900,1900,900.0,1800.0,0.0,0.0,226,유료,150.0,5.0,150.0,5.0,,100000.0,37.6441600064637,127.058299587221,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:13,마들스포츠타운 공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/1115756719,
서강대역 환승 공영주차장(구),마포구 신수동 93-35,3086463,NW,노외 주차장,1,시간제 주차장,02-300-5052,0,2400,0.0,2400.0,0.0,2400.0,98,유료,150.0,5.0,150.0,5.0,,,37.5510638583917,126.936490834202,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:14,,,조건 불일치 제외,,,
중산공영주차장(구),동대문구 답십리동 23-3,3087529,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0,2400,0.0,2400.0,0.0,2400.0,58,유료,500.0,10.0,500.0,10.0,,,37.5687183173554,127.058879939678,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:15,중산공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/20583006,
수유2동 공영주차장(구),강북구 수유동 660-30,3088420,NW,노외 주차장,1,시간제 주차장,02-944-3025,0,2400,0.0,2400.0,0.0,2400.0,62,유료,150.0,5.0,150.0,5.0,10000.0,60000.0,37.6460483122997,127.02192573026,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:15,수유2동공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/17281253,
고분다리전통시장 주차장(구),강동구 천호동 280-9,3088540,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,26,유료,150.0,5.0,150.0,5.0,85000.0,85000.0,37.5430784427023,127.132177171685,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:16,고분다리전통시장 공영주차장,91.7%,평가 없음,0,https://place.map.kakao.com/95045234,
부군당길공영주차장(구),동대문구 전농동 273-1,3090814,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,2400,0.0,2400.0,0.0,2400.0,63,유료,500.0,10.0,500.0,10.0,,,37.5782600017481,127.054632874456,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:17,부군당길 공영주차장,100.0%,4.0,2,https://place.map.kakao.com/23885230,https://place.map.kakao.com/23885230#review
성애병원앞(구),영등포구 신길동 470-3 ,3092169,NS,노상 주차장,1,시간제 주차장,,900,1900,900.0,1500.0,0.0,0.0,1,유료,250.0,5.0,250.0,5.0,,,37.5118563321448,126.922304762575,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:18,성애병원 주차장,93.3%,평가 없음,0,https://place.map.kakao.com/1378637523,
중마루공원앞(구),영등포구 영등포동2가 53-0,3095777,NS,노상 주차장,1,시간제 주차장,,900,1900,900.0,1500.0,0.0,0.0,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:19,,,,,,
당인노상공영주차장(구),마포구 합정동 362-5 ,3095995,NS,노상 주차장,1,시간제 주차장,,1200,2300,1200.0,2300.0,1200.0,2300.0,1,유료,300.0,5.0,300.0,5.0,,,37.547507560106,126.917975452474,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:20,,,조건 불일치 제외,,,
정릉시장 공영주차장(구),성북구 정릉동 405-4,3096379,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0,2400,0.0,2400.0,0.0,2400.0,18,유료,150.0,5.0,150.0,5.0,10000.0,,37.6082160118204,127.009417915019,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:20,정릉시장 공영주차장,100.0%,3.0,4,https://place.map.kakao.com/317294891,https://place.map.kakao.com/317294891#review
KBS본관뒤(구),영등포구 여의도동 1-9 ,3096819,NS,노상 주차장,1,시간제 주차장,,900,1900,900.0,1500.0,0.0,0.0,1,유료,500.0,5.0,500.0,5.0,,200000.0,37.5237546172762,126.915857171779,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:21,KBS본관뒤 공영주차장,90.0%,평가 없음,0,https://place.map.kakao.com/385763084,
양화진 공영주차장(구),마포구 합정동 139-21,3097234,NW,노외 주차장,1,시간제 주차장,02-300-5046,0,2400,0.0,2400.0,0.0,2400.0,133,유료,200.0,5.0,200.0,5.0,,80000.0,37.5457901310441,126.911080423128,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:22,양화진공영주차장,100.0%,4.0,7,https://place.map.kakao.com/11520408,https://place.map.kakao.com/11520408#review
당곡중 공영주차장(구),관악구 봉천동 682-0,3097432,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2081-2600,0,2400,0.0,2400.0,0.0,2400.0,159,유료,50.0,5.0,,,,,37.4919314609953,126.933150082388,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:23,당곡중공영주차장,100.0%,5.0,2,https://place.map.kakao.com/19122154,https://place.map.kakao.com/19122154#review
송림 기사식당길 공영주차장(구),광진구 자양동 610-45 ,3099388,NS,노상 주차장,1,시간제 주차장,,900,1800,900.0,1500.0,0.0,2400.0,1,유료,300.0,5.0,,,,100000.0,37.5337975604104,127.077118914013,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:24,,,조건 불일치 제외,,,
양재2동주민센터 공영주차장(구),서초구 양재동 323-1,3102075,NW,노외 주차장,1,시간제 주차장,02-2155-7294,700,2100,,,,,32,유료,150.0,5.0,150.0,5.0,,120000.0,37.4706505211278,127.041275697234,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:24,양재2동주민센터 공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/1121245804,
송림기사식당길(B) 공영주차장(구),광진구 자양동 227-131 ,3102265,NS,노상 주차장,1,시간제 주차장,,900,1800,900.0,1500.0,0.0,2400.0,1,유료,300.0,5.0,,,,100000.0,37.5371407724894,127.076627231411,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:25,송림기사식당길A 공영주차장,96.0%,평가 없음,0,https://place.map.kakao.com/1689462605,
연희동 제6공영주차장(구),서대문구 연희동 706-0,3102927,NW,노외 주차장,3,시간제 + 거주자 주차장,,800,2000,800.0,2000.0,800.0,2000.0,7,유료,150.0,5.0,150.0,5.0,20000.0,,37.5748727062281,126.928044488127,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:26,연희동제6공영주차장 전기차충전소,76.9%,평가 없음,0,https://place.map.kakao.com/1440732061,
여의도공원앞(구),영등포구 여의도동 2-0 ,3103348,NS,노상 주차장,1,시간제 주차장,,900,1900,900.0,1500.0,0.0,0.0,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,37.525536061707,126.921593482156,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:27,,,조건 불일치 제외,,,
금융투자교육원앞(舊경호빌딩)(구),영등포구 여의도동 2-5 ,3103861,NS,노상 주차장,1,시간제 주차장,,900,1900,900.0,1500.0,0.0,0.0,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,37.5236493286388,126.926008813344,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:28,금융투자교육원앞 공영주차장,91.7%,5.0,1,https://place.map.kakao.com/27105899,https://place.map.kakao.com/27105899#review
답십리2동 노외주차장(홍약국옆)(구),동대문구 답십리동 36-12,3103892,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,2400,0.0,2400.0,0.0,2400.0,58,유료,500.0,10.0,500.0,10.0,,,37.5711166716388,127.058163252833,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:29,,,조건 불일치 제외,,,
응암3동 공영주차장(구),은평구 응암동 580-4,3104523,NW,노외 주차장,1,시간제 주차장,02-350-5183,0,2400,0.0,2400.0,0.0,2400.0,75,유료,100.0,5.0,100.0,5.0,,70000.0,37.5934634165244,126.915380854419,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:29,응암공영주차장,87.5%,1.0,1,https://place.map.kakao.com/20562892,https://place.map.kakao.com/20562892#review
천호3동제2 주차장(구),강동구 천호동 174-1,3108604,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,182,유료,150.0,5.0,150.0,5.0,,80000.0,37.5407120451352,127.134186403135,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:30,천호3동 제2공영주차장,90.0%,평가 없음,0,https://place.map.kakao.com/23914724,
문화회관 서측 공영주차장(구),양천구 신정동 323-25,3108867,NW,노외 주차장,1,시간제 주차장,02-2644-1386,900,1900,900.0,1900.0,0.0,0.0,23,유료,150.0,5.0,,,,70000.0,37.516351967,126.862539134723,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:31,문화회관서측 공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/26536456,
신교 공영주차장(구),종로구 신교동 66-0,3110155,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2236-0052,0,2400,0.0,2400.0,0.0,2400.0,158,유료,300.0,5.0,300.0,5.0,,,37.5840910969319,126.969818916905,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:32,세종마을 신교공영주차장,77.8%,2.6,9,https://place.map.kakao.com/20518498,https://place.map.kakao.com/20518498#review
밝은빛 공영주차장(구),양천구 신정동 323-18,3110498,NW,노외 주차장,1,시간제 주차장,,900,1900,900.0,1900.0,0.0,0.0,23,유료,150.0,5.0,,,,100000.0,37.5161919912041,126.861342003719,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:33,밝은빛공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/20590169,
매바위 공영주차장(구),은평구 응암동 747-8,3112137,NW,노외 주차장,3,시간제 + 거주자 주차장,02-350-5183,0,2400,0.0,2400.0,0.0,2400.0,80,유료,100.0,5.0,100.0,5.0,,70000.0,37.586496723904,126.921042511356,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:34,매바위공영주차장,100.0%,3.0,2,https://place.map.kakao.com/20515960,https://place.map.kakao.com/20515960#review
수색동 공영주차장(구),은평구 수색동 78-2,3113882,NW,노외 주차장,1,시간제 주차장,02-351-5183,0,2400,0.0,2400.0,0.0,2400.0,52,유료,100.0,5.0,100.0,5.0,,70000.0,37.5804895274361,126.898939384152,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:35,수색동공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/27578217,
주공11단지상가뒤(구),노원구 상계동 652-0 ,3117530,NS,노상 주차장,1,시간제 주차장,,900,1900,900.0,1900.0,0.0,0.0,1,유료,250.0,5.0,250.0,5.0,,150000.0,37.6658310008746,127.055820883513,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:35,,,조건 불일치 제외,,,
봉산도시자연공원 지하 공영주차장(구),은평구 신사동 55-5,3117761,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,50,유료,100.0,5.0,100.0,5.0,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:36,,,,,,
장안공원지하주차장(구),동대문구 장안동 300-0,3120693,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0,2400,0.0,2400.0,0.0,2400.0,162,유료,500.0,10.0,500.0,10.0,,,37.5773956410927,127.071410359511,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:37,장안근린공원지하 공영주차장,81.8%,1.5,2,https://place.map.kakao.com/26105206,https://place.map.kakao.com/26105206#review
용강노상공영주차장(구),마포구 용강동 50-4 ,3121494,NS,노상 주차장,1,시간제 주차장,,1200,2200,0.0,0.0,0.0,0.0,1,유료,250.0,5.0,250.0,5.0,,,37.5401233221734,126.942889818544,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:38,,,조건 불일치 제외,,,
배봉공영주차장(구),동대문구 휘경동 286-66,3122125,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0,2400,0.0,2400.0,0.0,2400.0,199,유료,500.0,10.0,500.0,10.0,,,37.5869080359485,127.06204758143,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:39,휘경중학교 배봉 공영주차장,73.7%,평가 없음,0,https://place.map.kakao.com/1096523057,
용강노상공영주차장(구),마포구 용강동 494-6,3122788,NS,노상 주차장,1,시간제 주차장,,1200,2200,0.0,0.0,0.0,0.0,1,유료,250.0,5.0,250.0,5.0,,,37.5431714585225,126.939034233629,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:40,,,조건 불일치 제외,,,
구릉공영 주차장(구),동작구 신대방동 351-14,3124871,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,20,유료,150.0,5.0,150.0,5.0,,100000.0,37.4987247677718,126.927476185667,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:41,신대방 구릉무인공영주차장,73.7%,2.7,3,https://place.map.kakao.com/20518520,https://place.map.kakao.com/20518520#review
정릉천복개 공영주차장(구),동대문구 제기동 271-50,3129378,NW,노외 주차장,1,시간제 주차장,02-2247-9664~6,0,2400,0.0,2400.0,0.0,2400.0,143,유료,500.0,10.0,500.0,10.0,,,37.5799978965607,127.035026198883,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:43,정릉천복개 공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/756036670,
공덕1-1 공영주차장(구),마포구 공덕동 11-243,3129403,NW,노외 주차장,3,시간제 + 거주자 주차장,02-300-5046,0,2400,0.0,2400.0,0.0,2400.0,77,유료,1000.0,60.0,500.0,30.0,,50000.0,37.5473876756207,126.960922279314,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:43,쏘카존 공덕1-1공영주차장,87.0%,5.0,1,https://place.map.kakao.com/26339782,https://place.map.kakao.com/26339782#review
문화회관 동측 공영주차장(구),양천구 신정동 322-5,3133323,NW,노외 주차장,1,시간제 주차장,02-2644-1386,900,1900,900.0,1900.0,0.0,0.0,80,유료,150.0,5.0,,,9000.0,70000.0,37.5170561573626,126.863832560439,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:44,양천문화회관 동측공영주차장,91.7%,5.0,1,https://place.map.kakao.com/16558237,https://place.map.kakao.com/16558237#review
용강노상공영주차장(구),마포구 용강동 43-5 ,3137006,NS,노상 주차장,1,시간제 주차장,,1200,2200,0.0,0.0,0.0,0.0,1,유료,250.0,5.0,250.0,5.0,,,37.5404062924607,126.943193412093,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:45,,,조건 불일치 제외,,,
쌈지 공영주차장(구),강북구 수유동 62-4,3138352,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,19,유료,1000.0,20.0,500.0,10.0,,150000.0,37.6321568990098,127.023482438919,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:46,수유쌈지공영주차장,87.5%,평가 없음,0,https://place.map.kakao.com/1678814571,
용강노상공영주차장(구),마포구 용강동 473-5,3143628,NS,노상 주차장,1,시간제 주차장,,1200,2200,0.0,0.0,0.0,0.0,1,유료,250.0,5.0,250.0,5.0,,,37.5422783851431,126.940085137862,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:47,용강2 노상공영주차장,94.7%,평가 없음,0,https://place.map.kakao.com/533962221,
동답 공영주차장(구),동대문구 답십리동 2-283,3143747,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0,2400,0.0,2400.0,0.0,2400.0,67,유료,500.0,10.0,500.0,10.0,10000.0,,37.5693689460182,127.06353387375,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:47,동답공영주차장,100.0%,3.5,2,https://place.map.kakao.com/20594591,https://place.map.kakao.com/20594591#review
용두유수지 공영주차장(구),동대문구 용두동 129-4,3144451,NW,노외 주차장,1,시간제 주차장,02-2247-9664~6,0,2400,0.0,2400.0,0.0,2400.0,42,유료,500.0,10.0,500.0,10.0,,,37.5722271362477,127.034253826658,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:48,용두유수지 공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/20519730,
용강노상공영주차장(구),마포구 용강동 45-15,3145739,NS,노상 주차장,1,시간제 주차장,,1200,2200,0.0,0.0,0.0,0.0,1,유료,250.0,5.0,250.0,5.0,,,37.5408343070469,126.942161487394,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:49,,,조건 불일치 제외,,,
송림 기사식당길 공영주차장(구),광진구 자양동 578-0,3146380,NS,노상 주차장,1,시간제 주차장,,900,1800,900.0,1500.0,0.0,2400.0,1,유료,300.0,5.0,,,,100000.0,37.535229646208,127.075811892522,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:50,,,조건 불일치 제외,,,
색동공원 공영주차장(구),강북구 수유동 49-7,3146823,NW,노외 주차장,1,시간제 주차장,02-985-3492,0,2400,0.0,2400.0,0.0,2400.0,80,유료,200.0,5.0,200.0,5.0,,100000.0,37.6332313987823,127.020678706134,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:50,색동공원공영주차장,100.0%,1.0,1,https://place.map.kakao.com/20517514,https://place.map.kakao.com/20517514#review
대현산배수지 주차장(구),성동구 금호동1가 103-0,3147209,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,5,유료,150.0,5.0,,,,,37.5561271533086,127.020127951451,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:51,대현산배수지 공영주차장,90.0%,2.0,1,https://place.map.kakao.com/375830186,https://place.map.kakao.com/375830186#review
남성역공영주차장(구),동작구 사당동 318-12,3149092,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,80,유료,175.0,5.0,175.0,5.0,,,37.4829205563117,126.974283735132,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:52,남성역 공영주차장,100.0%,3.8,4,https://place.map.kakao.com/228320475,https://place.map.kakao.com/228320475#review
송림기사식당길A 노상공영주차장(구),광진구 자양동 794-7 ,3152051,NS,노상 주차장,1,시간제 주차장,,900,1800,900.0,1500.0,0.0,2400.0,1,유료,300.0,5.0,,,,100000.0,37.5372093555842,127.077154673994,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:53,,,조건 불일치 제외,,,
석계역 공영주차장(구),노원구 월계동 60-1,3152733,NW,노외 주차장,1,시간제 주차장,02-942-8882,900,1900,900.0,1800.0,0.0,0.0,29,유료,260.0,5.0,,,,,37.6156550746922,127.065157012664,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:54,석계역공영주차장,100.0%,1.0,4,https://place.map.kakao.com/20589690,https://place.map.kakao.com/20589690#review
누리 공영주차장(구),양천구 신정동 323-13,3154932,NW,노외 주차장,1,시간제 주차장,,900,1900,900.0,1900.0,0.0,0.0,19,유료,150.0,5.0,,,,70000.0,37.5153985209718,126.862690079275,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:54,누리공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/22452664,
망원노상공영주차장(구),마포구 망원동 397-6,3155041,NS,노상 주차장,1,시간제 주차장,,1000,2000,1000.0,2000.0,1000.0,2000.0,1,유료,150.0,5.0,150.0,5.0,,,37.5531249025938,126.903194524902,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:55,,,조건 불일치 제외,,,
외대역주차빌딩 공영(구),동대문구 이문동 306-14,3156006,NW,노외 주차장,1,시간제 주차장,,0,2400,0.0,2400.0,0.0,2400.0,84,유료,500.0,10.0,500.0,10.0,,170000.0,37.5950364872875,127.062614041993,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:56,외대앞역 공영주차장,55.6%,2.3,8,https://place.map.kakao.com/1786079356,https://place.map.kakao.com/1786079356#review
어울림 공영주차장(구),양천구 신정동 318-2,3156969,NW,노외 주차장,1,시간제 주차장,,900,1900,900.0,1900.0,0.0,0.0,32,유료,150.0,5.0,,,,100000.0,37.522160270636,126.869276830709,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:57,어울림 공영주차장,100.0%,4.0,1,https://place.map.kakao.com/26536381,https://place.map.kakao.com/26536381#review
서울식물원 제2주차장(구),강서구 마곡동 20-3,3158499,NW,노외 주차장,1,시간제 주차장,02-2065-1575,0,2400,0.0,2400.0,0.0,2400.0,202,유료,100.0,5.0,,,,50000.0,37.5726612347893,126.83523334767,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:58,서울식물원 제2주차장,100.0%,3.0,3,https://place.map.kakao.com/250169421,https://place.map.kakao.com/250169421#review
마을공원 공영주차장(구),성북구 장위동 77-79,3166730,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0,2400,0.0,2400.0,0.0,2400.0,98,유료,150.0,5.0,150.0,5.0,10000.0,96000.0,37.6171457094517,127.053221805752,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:59,마을공원 공영주차장,100.0%,평가 없음,0,https://place.map.kakao.com/1582816394,
구산동 마을공원 지하 공동주차장(구),은평구 구산동 340-1,3166748,NW,노외 주차장,1,시간제 주차장,02-350-5183,0,2400,0.0,2400.0,0.0,2400.0,37,유료,100.0,5.0,100.0,5.0,,70000.0,37.6145675499745,126.908350731654,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:00,,,조건 불일치 제외,,,
