pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at
까치공원공영주차장(구),중랑구 면목동 570-0,3083866,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,90,유료,100.0,5.0,100.0,5.0,,,37.5834425880894,127.087329167474,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:11
장영당길 공영주차장(구3동)(구),동대문구 답십리동 484-7,3083906,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0900,1900,0900,1900,0900,1900,193,유료,1000.0,60.0,,,10000.0,,37.5686436425942,127.053145394713,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:12
마들스포츠타운 공영주차장(구),노원구 상계동 770-2,3083942,NW,노외 주차장,1,시간제 주차장,02-2289-6735,0900,1900,0900,1800,0000,0000,226,유료,150.0,5.0,150.0,5.0,,100000.0,37.6441600064637,127.058299587221,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:13
서강대역 환승 공영주차장(구),마포구 신수동 93-35,3086463,NW,노외 주차장,1,시간제 주차장,02-300-5052,0000,2400,0000,2400,0000,2400,98,유료,150.0,5.0,150.0,5.0,,,37.5510638583917,126.936490834202,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:14
중산공영주차장(구),동대문구 답십리동 23-3,3087529,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,58,유료,500.0,10.0,500.0,10.0,,,37.5687183173554,127.058879939678,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:15
수유2동 공영주차장(구),강북구 수유동 660-30,3088420,NW,노외 주차장,1,시간제 주차장,02-944-3025,0000,2400,0000,2400,0000,2400,62,유료,150.0,5.0,150.0,5.0,10000.0,60000.0,37.6460483122997,127.02192573026,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:15
고분다리전통시장 주차장(구),강동구 천호동 280-9,3088540,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,26,유료,150.0,5.0,150.0,5.0,85000.0,85000.0,37.5430784427023,127.132177171685,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:16
부군당길공영주차장(구),동대문구 전농동 273-1,3090814,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0000,2400,0000,2400,0000,2400,63,유료,500.0,10.0,500.0,10.0,,,37.5782600017481,127.054632874456,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:17
성애병원앞(구),영등포구 신길동 470-3 ,3092169,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.5118563321448,126.922304762575,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:18
중마루공원앞(구),영등포구 영등포동2가 53-0,3095777,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:19
당인노상공영주차장(구),마포구 합정동 362-5 ,3095995,NS,노상 주차장,1,시간제 주차장,,1200,2300,1200,2300,1200,2300,1,유료,300.0,5.0,300.0,5.0,,,37.547507560106,126.917975452474,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:20
정릉시장 공영주차장(구),성북구 정릉동 405-4,3096379,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,18,유료,150.0,5.0,150.0,5.0,10000.0,,37.6082160118204,127.009417915019,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:20
KBS본관뒤(구),영등포구 여의도동 1-9 ,3096819,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,500.0,5.0,,200000.0,37.5237546172762,126.915857171779,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:21
양화진 공영주차장(구),마포구 합정동 139-21,3097234,NW,노외 주차장,1,시간제 주차장,02-300-5046,0000,2400,0000,2400,0000,2400,133,유료,200.0,5.0,200.0,5.0,,80000.0,37.5457901310441,126.911080423128,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:22
당곡중 공영주차장(구),관악구 봉천동 682-0,3097432,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2081-2600,0000,2400,0000,2400,0000,2400,159,유료,50.0,5.0,,,,,37.4919314609953,126.933150082388,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:23
송림 기사식당길 공영주차장(구),광진구 자양동 610-45 ,3099388,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0000,2400,1,유료,300.0,5.0,,,,100000.0,37.5337975604104,127.077118914013,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:24
양재2동주민센터 공영주차장(구),서초구 양재동 323-1,3102075,NW,노외 주차장,1,시간제 주차장,02-2155-7294,0700,2100,,,,,32,유료,150.0,5.0,150.0,5.0,,120000.0,37.4706505211278,127.041275697234,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:24
송림기사식당길(B) 공영주차장(구),광진구 자양동 227-131 ,3102265,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0000,2400,1,유료,300.0,5.0,,,,100000.0,37.5371407724894,127.076627231411,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:25
연희동 제6공영주차장(구),서대문구 연희동 706-0,3102927,NW,노외 주차장,3,시간제 + 거주자 주차장,,0800,2000,0800,2000,0800,2000,7,유료,150.0,5.0,150.0,5.0,20000.0,,37.5748727062281,126.928044488127,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:26
여의도공원앞(구),영등포구 여의도동 2-0 ,3103348,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,37.525536061707,126.921593482156,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:27
금융투자교육원앞(舊경호빌딩)(구),영등포구 여의도동 2-5 ,3103861,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,37.5236493286388,126.926008813344,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:28
답십리2동 노외주차장(홍약국옆)(구),동대문구 답십리동 36-12,3103892,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,58,유료,500.0,10.0,500.0,10.0,,,37.5711166716388,127.058163252833,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:29
응암3동 공영주차장(구),은평구 응암동 580-4,3104523,NW,노외 주차장,1,시간제 주차장,02-350-5183,0000,2400,0000,2400,0000,2400,75,유료,100.0,5.0,100.0,5.0,,70000.0,37.5934634165244,126.915380854419,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:29
천호3동제2 주차장(구),강동구 천호동 174-1,3108604,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,182,유료,150.0,5.0,150.0,5.0,,80000.0,37.5407120451352,127.134186403135,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:30
문화회관 서측 공영주차장(구),양천구 신정동 323-25,3108867,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0900,1900,0900,1900,0000,0000,23,유료,150.0,5.0,,,,70000.0,37.516351967,126.862539134723,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:31
신교 공영주차장(구),종로구 신교동 66-0,3110155,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2236-0052,0000,2400,0000,2400,0000,2400,158,유료,300.0,5.0,300.0,5.0,,,37.5840910969319,126.969818916905,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:32
밝은빛 공영주차장(구),양천구 신정동 323-18,3110498,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0000,0000,23,유료,150.0,5.0,,,,100000.0,37.5161919912041,126.861342003719,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:33
매바위 공영주차장(구),은평구 응암동 747-8,3112137,NW,노외 주차장,3,시간제 + 거주자 주차장,02-350-5183,0000,2400,0000,2400,0000,2400,80,유료,100.0,5.0,100.0,5.0,,70000.0,37.586496723904,126.921042511356,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:34
수색동 공영주차장(구),은평구 수색동 78-2,3113882,NW,노외 주차장,1,시간제 주차장,02-351-5183,0000,2400,0000,2400,0000,2400,52,유료,100.0,5.0,100.0,5.0,,70000.0,37.5804895274361,126.898939384152,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:35
주공11단지상가뒤(구),노원구 상계동 652-0 ,3117530,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1900,0000,0000,1,유료,250.0,5.0,250.0,5.0,,150000.0,37.6658310008746,127.055820883513,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:35
봉산도시자연공원 지하 공영주차장(구),은평구 신사동 55-5,3117761,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,50,유료,100.0,5.0,100.0,5.0,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:36
장안공원지하주차장(구),동대문구 장안동 300-0,3120693,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,162,유료,500.0,10.0,500.0,10.0,,,37.5773956410927,127.071410359511,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:37
용강노상공영주차장(구),마포구 용강동 50-4 ,3121494,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.5401233221734,126.942889818544,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:38
배봉공영주차장(구),동대문구 휘경동 286-66,3122125,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,199,유료,500.0,10.0,500.0,10.0,,,37.5869080359485,127.06204758143,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:39
용강노상공영주차장(구),마포구 용강동 494-6,3122788,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.5431714585225,126.939034233629,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:40
구릉공영 주차장(구),동작구 신대방동 351-14,3124871,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,20,유료,150.0,5.0,150.0,5.0,,100000.0,37.4987247677718,126.927476185667,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:41
정릉천복개 공영주차장(구),동대문구 제기동 271-50,3129378,NW,노외 주차장,1,시간제 주차장,02-2247-9664~6,0000,2400,0000,2400,0000,2400,143,유료,500.0,10.0,500.0,10.0,,,37.5799978965607,127.035026198883,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:43
공덕1-1 공영주차장(구),마포구 공덕동 11-243,3129403,NW,노외 주차장,3,시간제 + 거주자 주차장,02-300-5046,0000,2400,0000,2400,0000,2400,77,유료,1000.0,60.0,500.0,30.0,,50000.0,37.5473876756207,126.960922279314,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:43
문화회관 동측 공영주차장(구),양천구 신정동 322-5,3133323,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0900,1900,0900,1900,0000,0000,80,유료,150.0,5.0,,,9000.0,70000.0,37.5170561573626,126.863832560439,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:44
용강노상공영주차장(구),마포구 용강동 43-5 ,3137006,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.5404062924607,126.943193412093,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:45
쌈지 공영주차장(구),강북구 수유동 62-4,3138352,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,19,유료,1000.0,20.0,500.0,10.0,,150000.0,37.6321568990098,127.023482438919,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:46
용강노상공영주차장(구),마포구 용강동 473-5,3143628,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.5422783851431,126.940085137862,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:47
동답 공영주차장(구),동대문구 답십리동 2-283,3143747,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,67,유료,500.0,10.0,500.0,10.0,10000.0,,37.5693689460182,127.06353387375,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:47
용두유수지 공영주차장(구),동대문구 용두동 129-4,3144451,NW,노외 주차장,1,시간제 주차장,02-2247-9664~6,0000,2400,0000,2400,0000,2400,42,유료,500.0,10.0,500.0,10.0,,,37.5722271362477,127.034253826658,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:48
용강노상공영주차장(구),마포구 용강동 45-15,3145739,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.5408343070469,126.942161487394,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:49
송림 기사식당길 공영주차장(구),광진구 자양동 578-0,3146380,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0000,2400,1,유료,300.0,5.0,,,,100000.0,37.535229646208,127.075811892522,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:50
색동공원 공영주차장(구),강북구 수유동 49-7,3146823,NW,노외 주차장,1,시간제 주차장,02-985-3492,0000,2400,0000,2400,0000,2400,80,유료,200.0,5.0,200.0,5.0,,100000.0,37.6332313987823,127.020678706134,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:50
대현산배수지 주차장(구),성동구 금호동1가 103-0,3147209,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,5,유료,150.0,5.0,,,,,37.5561271533086,127.020127951451,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:51
남성역공영주차장(구),동작구 사당동 318-12,3149092,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,80,유료,175.0,5.0,175.0,5.0,,,37.4829205563117,126.974283735132,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:52
송림기사식당길A 노상공영주차장(구),광진구 자양동 794-7 ,3152051,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0000,2400,1,유료,300.0,5.0,,,,100000.0,37.5372093555842,127.077154673994,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:53
석계역 공영주차장(구),노원구 월계동 60-1,3152733,NW,노외 주차장,1,시간제 주차장,02-942-8882,0900,1900,0900,1800,0000,0000,29,유료,260.0,5.0,,,,,37.6156550746922,127.065157012664,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:54
누리 공영주차장(구),양천구 신정동 323-13,3154932,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0000,0000,19,유료,150.0,5.0,,,,70000.0,37.5153985209718,126.862690079275,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:54
망원노상공영주차장(구),마포구 망원동 397-6,3155041,NS,노상 주차장,1,시간제 주차장,,1000,2000,1000,2000,1000,2000,1,유료,150.0,5.0,150.0,5.0,,,37.5531249025938,126.903194524902,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:55
외대역주차빌딩 공영(구),동대문구 이문동 306-14,3156006,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,84,유료,500.0,10.0,500.0,10.0,,170000.0,37.5950364872875,127.062614041993,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:56
어울림 공영주차장(구),양천구 신정동 318-2,3156969,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0000,0000,32,유료,150.0,5.0,,,,100000.0,37.522160270636,126.869276830709,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:57
서울식물원 제2주차장(구),강서구 마곡동 20-3,3158499,NW,노외 주차장,1,시간제 주차장,02-2065-1575,0000,2400,0000,2400,0000,2400,202,유료,100.0,5.0,,,,50000.0,37.5726612347893,126.83523334767,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:58
마을공원 공영주차장(구),성북구 장위동 77-79,3166730,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,98,유료,150.0,5.0,150.0,5.0,10000.0,96000.0,37.6171457094517,127.053221805752,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:15:59
구산동 마을공원 지하 공동주차장(구),은평구 구산동 340-1,3166748,NW,노외 주차장,1,시간제 주차장,02-350-5183,0000,2400,0000,2400,0000,2400,37,유료,100.0,5.0,100.0,5.0,,70000.0,37.6145675499745,126.908350731654,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:00
용마폭포공원공영주차장(구),중랑구 면목동 1-4,3168979,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,119,유료,100.0,5.0,,,,70000.0,37.5893283216648,127.100574150878,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:01
상왕십리동12-49 노상주차장(구),성동구 상왕십리동 12-49 ,3170705,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,2400,1,유료,250.0,5.0,250.0,5.0,,,37.5708460843001,127.024935298608,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:02
상왕십리동 12-46 노상주차장(구),성동구 상왕십리동 12-46 ,3170708,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,2400,1,유료,250.0,5.0,250.0,5.0,,,37.5705608115204,127.025855149187,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:03
봉화산역 공영주차장(구),중랑구 신내동 640-0,3172063,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,100,유료,50.0,5.0,50.0,5.0,,,37.6170378455745,127.092959283704,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:03
명륜1가공영주차장(구),종로구 명륜1가 5-14,3172084,NW,노외 주차장,3,시간제 + 거주자 주차장,02-6048-1234,0000,2400,0000,2400,0000,2400,50,유료,300.0,5.0,300.0,5.0,,,37.5901009495951,126.997632901207,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:04
논현 제2호 공영노외주차장(구),강남구 논현동 127-14,3172296,NW,노외 주차장,1,시간제 주차장,02-3423-6403,0000,2400,0000,2400,0000,2400,78,유료,400.0,5.0,400.0,5.0,,280000.0,37.5122321676403,127.028554585617,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:05
충현동 제2공영주차장(구),서대문구 북아현동 3-5,3174612,NW,노외 주차장,3,시간제 + 거주자 주차장,,0800,2000,0800,2000,0800,2000,38,유료,150.0,5.0,150.0,5.0,20000.0,,37.5628097261867,126.95687953805,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:06
전통시장주차장(영등포동제1)(구),영등포구 영등포동2가 230-0,3175423,NW,노외 주차장,1,시간제 주차장,02-2671-1787,0000,2400,0000,2400,0000,2400,34,유료,150.0,5.0,150.0,5.0,,140000.0,37.5209081473168,126.910079086462,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:06
남성사계시장공영주차장(구),동작구 사당동 139-67,3177208,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,18,유료,300.0,5.0,300.0,5.0,,,37.4877595622318,126.980152844359,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:07
충현동 제1공영주차장(구),서대문구 충정로2가 78-13,3181032,NW,노외 주차장,3,시간제 + 거주자 주차장,02-360-8542~3,0800,2000,0800,2000,0800,2000,20,유료,150.0,5.0,150.0,5.0,,,37.565198942553,126.964599966493,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:09
중곡복개천 공영주차장(구),광진구 중곡동 150-173 ,3181539,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0000,2400,1,유료,300.0,5.0,,,,100000.0,37.5609980108422,127.085088450252,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:10
중곡복개천 공영주차장(B)(구),광진구 중곡동 340-2 ,3181822,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0000,2400,1,유료,300.0,5.0,,,,100000.0,37.5614748041757,127.083467201247,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:10
매헌시민의숲(매헌)역 공영주차장(구),서초구 양재동 237-2,3182694,NW,노외 주차장,1,시간제 주차장,02-1599-3272,0000,2400,0000,2400,0000,2400,46,유료,250.0,5.0,250.0,5.0,10000.0,180000.0,37.4701573374509,127.038519736854,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:11
반포천 공영주차장(파미에)(시),서초구 반포동 118-3,3187200,NW,노외 주차장,1,시간제 주차장,02-6282-0550,0000,2400,0000,2400,0000,2400,1186,유료,550.0,5.0,550.0,5.0,,168000.0,37.504517,127.007933,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),670.0,2026-06-28 01:16:54,Y,유료,N,야간 미개방,0000,2400,N,무료,168000,,550.0,5.0,550.0,5.0,0.0,0.0,0.0,0.0,0.0,*,*,N,*,2026-06-28 01:16:11
면목5동공영주차장(구),중랑구 면목동 162-22,3189184,NW,노외 주차장,1,시간제 주차장,02-432-4174,0000,2400,0000,2400,0000,2400,67,유료,100.0,5.0,100.0,5.0,,50000.0,37.582987694132,127.080061251701,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:12
유진상가/인왕시장 앞(구),서대문구 홍제동 294-5,3190035,NS,노상 주차장,1,시간제 주차장,,1000,1700,1000,1500,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.5910566667537,126.942419865473,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:13
창3동 1공영주차장(구),도봉구 창동 504-21,3193340,NW,노외 주차장,3,시간제 + 거주자 주차장,02-901-5100,0000,2400,0000,2400,0000,2400,80,유료,100.0,5.0,100.0,5.0,,50000.0,37.6330687227881,127.041408075772,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:14
월드컵시장노상공영주차장(구),마포구 망원동 494-0,3194876,NS,노상 주차장,1,시간제 주차장,,1000,2000,1000,2000,1000,2000,1,유료,250.0,5.0,250.0,5.0,,,37.5574404057173,126.906658475992,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:14
용강노상공영주차장(구),마포구 용강동 50-13 ,3197486,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,37.5399175373609,126.943271064254,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:16
망원노상공영주차장(구),마포구 망원동 457-4,3198558,NS,노상 주차장,1,시간제 주차장,,1000,2000,1000,2000,1000,2000,1,유료,150.0,5.0,150.0,5.0,,,37.5536935936234,126.902187928442,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:17
망원시장노상공영주차장(구),마포구 망원동 486-1,3199031,NS,노상 주차장,1,시간제 주차장,,1000,2000,1000,2000,1000,2000,1,유료,250.0,5.0,250.0,5.0,,,37.5574709114476,126.906269224368,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:18
초안산 창골주차장(구),도봉구 창동 677-0,3199580,NW,노외 주차장,3,시간제 + 거주자 주차장,02-901-5100,0000,2400,0000,2400,0000,2400,71,유료,100.0,5.0,100.0,5.0,,50000.0,37.6491528337101,127.040085321587,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:18
거주자우선주차장(구),중구 신당동 432-60,3204436,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,3,유료,2000.0,30.0,1000.0,10.0,20000.0,,37.554774495889,127.007891054671,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:19
서소문올리브타워옆 공영주차장(구),중구 서소문동 137-0,3204439,NW,노외 주차장,1,시간제 주차장,,0900,2000,0900,1600,0000,0000,16,유료,500.0,5.0,500.0,5.0,,,37.561520435962,126.972712820584,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:20
중구종합복지센터 공영주차장(구),중구 신당동 160-2,3204496,NW,노외 주차장,1,시간제 주차장,02-2256-7158,0800,2200,0900,1800,,,68,유료,300.0,5.0,300.0,5.0,,,37.5650918566953,127.022798429472,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:21
성동고등학교 공영주차장(구),중구 신당동 161-0,3204497,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0000,2400,0000,2400,0000,2400,100,유료,200.0,5.0,200.0,5.0,,140000.0,37.5641285989768,127.022812171047,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 01:16:22
