pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at,카카오맵_매칭된_주차장명,카카오맵_유사도,카카오맵_별점,카카오맵_리뷰수,카카오맵_URL,카카오맵_후기_URL
색동공원 공영주차장(구),강북구 수유동 49-7,3146823,NW,노외 주차장,1,시간제 주차장,02-985-3492,0,2400,0,2400,0,2400,80,유료,200,5,200,5,,100000,37.6332314,127.0206787,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,색동공원공영주차장,100.00%,1,1,https://place.map.kakao.com/20517514,https://place.map.kakao.com/20517514#review
대현산배수지 주차장(구),성동구 금호동1가 103-0,3147209,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,5,유료,150,5,,,,,37.55612715,127.020128,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,대현산배수지 공영주차장,90.00%,2,1,https://place.map.kakao.com/375830186,https://place.map.kakao.com/375830186#review
남성역공영주차장(구),동작구 사당동 318-12,3149092,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,80,유료,175,5,175,5,,,37.48292056,126.9742837,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,남성역 공영주차장,100.00%,3.8,4,https://place.map.kakao.com/228320475,https://place.map.kakao.com/228320475#review
송림기사식당길A 노상공영주차장(구),광진구 자양동 794-7 ,3152051,NS,노상 주차장,1,시간제 주차장,,900,1800,900,1500,0,2400,1,유료,300,5,,,,100000,37.53720936,127.0771547,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,송림식당노상공영주차장,84.60%,평가 없음,0,https://www.google.co.kr/maps/place/%EC%86%A1%EB%A6%BC%EC%8B%9D%EB%8B%B9%EB%85%B8%EC%83%81%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!3m1!4b1!4m6!3m5!1s0x357ca4e43dd0087f:0xc5335368113596e6!8m2!3d37.5344572!4d127.0761275!16s%2Fg%2F113jywb5h?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,
석계역 공영주차장(구),노원구 월계동 60-1,3152733,NW,노외 주차장,1,시간제 주차장,02-942-8882,900,1900,900,1800,0,0,29,유료,260,5,,,,,37.61565507,127.065157,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,석계역공영주차장,100.00%,1,4,https://place.map.kakao.com/20589690,https://place.map.kakao.com/20589690#review
누리 공영주차장(구),양천구 신정동 323-13,3154932,NW,노외 주차장,1,시간제 주차장,,900,1900,900,1900,0,0,19,유료,150,5,,,,70000,37.51539852,126.8626901,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,누리공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/22452664,https://place.map.kakao.com/22452664#review
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외대역주차빌딩 공영(구),동대문구 이문동 306-14,3156006,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,84,유료,500,10,500,10,,170000,37.59503649,127.062614,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,외대앞역 공영주차장,55.60%,2.3,8,https://place.map.kakao.com/1786079356,https://place.map.kakao.com/1786079356#review
어울림 공영주차장(구),양천구 신정동 318-2,3156969,NW,노외 주차장,1,시간제 주차장,,900,1900,900,1900,0,0,32,유료,150,5,,,,100000,37.52216027,126.8692768,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,어울림 공영주차장,100.00%,4,1,https://place.map.kakao.com/26536381,https://place.map.kakao.com/26536381#review
서울식물원 제2주차장(구),강서구 마곡동 20-3,3158499,NW,노외 주차장,1,시간제 주차장,02-2065-1575,0,2400,0,2400,0,2400,202,유료,100,5,,,,50000,37.57266123,126.8352333,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,서울식물원 제2주차장,100.00%,3,3,https://place.map.kakao.com/250169421,https://place.map.kakao.com/250169421#review
마을공원 공영주차장(구),성북구 장위동 77-79,3166730,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0,2400,0,2400,0,2400,98,유료,150,5,150,5,10000,96000,37.61714571,127.0532218,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:15,마을공원 공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/1582816394,https://place.map.kakao.com/1582816394#review
구산동 마을공원 지하 공동주차장(구),은평구 구산동 340-1,3166748,NW,노외 주차장,1,시간제 주차장,02-350-5183,0,2400,0,2400,0,2400,37,유료,100,5,100,5,,70000,37.61456755,126.9083507,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,구산동 마을공원 주차장,83.30%,4.1,42,https://www.google.co.kr/maps/place/%EA%B5%AC%EC%82%B0%EB%8F%99+%EB%A7%88%EC%9D%84%EA%B3%B5%EC%9B%90+%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m10!1m2!2m1!1z6rWs7IKw64-Z66eI7J2E6rO17JuQ7KeA7ZWY6rO164-Z7KO87LCo7J6l!3m6!1s0x357c99d37f87f07b:0x5c9b411a4e862438!8m2!3d37.6147499!4d126.908475!15sCirqtazsgrDrj5nrp4jsnYTqs7Xsm5Dsp4DtlZjqs7Xrj5nso7zssKjsnqVaMSIv6rWs7IKw64-ZIOuniOydhCDqs7Xsm5Ag7KeA7ZWYIOqzteuPmSDso7zssKjsnqWSAQdwYXJraW5nmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5vTkRWUGFUaFJSUkFC4AEA-gEECAAQJQ!16s%2Fg%2F1tdcv0x1?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,https://www.google.co.kr/maps/place/%EA%B5%AC%EC%82%B0%EB%8F%99+%EB%A7%88%EC%9D%84%EA%B3%B5%EC%9B%90+%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m17!1m7!3m6!1s0x357c99d37f87f07b:0x5c9b411a4e862438!2z6rWs7IKw64-ZIOuniOydhOqzteybkCDso7zssKjsnqU!8m2!3d37.6147499!4d126.908475!16s%2Fg%2F1tdcv0x1!3m8!1s0x357c99d37f87f07b:0x5c9b411a4e862438!8m2!3d37.6147499!4d126.908475!9m1!1b1!15sCirqtazsgrDrj5nrp4jsnYTqs7Xsm5Dsp4DtlZjqs7Xrj5nso7zssKjsnqVaMSIv6rWs7IKw64-ZIOuniOydhCDqs7Xsm5Ag7KeA7ZWYIOqzteuPmSDso7zssKjsnqWSAQdwYXJraW5nmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5vTkRWUGFUaFJSUkFC4AEA-gEECAAQJQ!16s%2Fg%2F1tdcv0x1?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉화산역 공영주차장(구),중랑구 신내동 640-0,3172063,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,100,유료,50,5,50,5,,,37.61703785,127.0929593,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,봉화산역 공영주차장,100.00%,1,2,https://place.map.kakao.com/907003513,https://place.map.kakao.com/907003513#review
명륜1가공영주차장(구),종로구 명륜1가 5-14,3172084,NW,노외 주차장,3,시간제 + 거주자 주차장,02-6048-1234,0,2400,0,2400,0,2400,50,유료,300,5,300,5,,,37.59010095,126.9976329,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,명륜1가주차장,87.50%,평가 없음,0,https://place.map.kakao.com/20516027,https://place.map.kakao.com/20516027#review
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충현동 제2공영주차장(구),서대문구 북아현동 3-5,3174612,NW,노외 주차장,3,시간제 + 거주자 주차장,,800,2000,800,2000,800,2000,38,유료,150,5,150,5,20000,,37.56280973,126.9568795,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,충현동 제2공영주차장(방문주차 가능),71.40%,4.5,2,https://place.map.kakao.com/11512366,https://place.map.kakao.com/11512366#review
전통시장주차장(영등포동제1)(구),영등포구 영등포동2가 230-0,3175423,NW,노외 주차장,1,시간제 주차장,02-2671-1787,0,2400,0,2400,0,2400,34,유료,150,5,150,5,,140000,37.52090815,126.9100791,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,영등포전통시장 공영주차장,73.70%,5,1,https://place.map.kakao.com/125174880,https://place.map.kakao.com/125174880#review
남성사계시장공영주차장(구),동작구 사당동 139-67,3177208,NW,노외 주차장,1,시간제 주차장,,0,2400,0,2400,0,2400,18,유료,300,5,300,5,,,37.48775956,126.9801528,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,남성사계시장 공영주차장,100.00%,2.4,5,https://place.map.kakao.com/1472469823,https://place.map.kakao.com/1472469823#review
충현동 제1공영주차장(구),서대문구 충정로2가 78-13,3181032,NW,노외 주차장,3,시간제 + 거주자 주차장,02-360-8542~3,800,2000,800,2000,800,2000,20,유료,150,5,150,5,,,37.56519894,126.9646,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,충현동제1공영주차장,100.00%,2,4,https://place.map.kakao.com/20587829,https://place.map.kakao.com/20587829#review
중곡복개천 공영주차장(구),광진구 중곡동 150-173 ,3181539,NS,노상 주차장,1,시간제 주차장,,900,1800,900,1500,0,2400,1,유료,300,5,,,,100000,37.56099801,127.0850885,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,중곡동복개천 노상공영주차장,87.00%,1,2,https://place.map.kakao.com/817278687,https://place.map.kakao.com/817278687#review
중곡복개천 공영주차장(B)(구),광진구 중곡동 340-2 ,3181822,NS,노상 주차장,1,시간제 주차장,,900,1800,900,1500,0,2400,1,유료,300,5,,,,100000,37.5614748,127.0834672,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,중곡동복개천 노상공영주차장,87.00%,1,2,https://place.map.kakao.com/817278687,https://place.map.kakao.com/817278687#review
매헌시민의숲(매헌)역 공영주차장(구),서초구 양재동 237-2,3182694,NW,노외 주차장,1,시간제 주차장,02-1599-3272,0,2400,0,2400,0,2400,46,유료,250,5,250,5,10000,180000,37.47015734,127.0385197,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,양재시민의숲 매헌역 공영주차장,76.90%,3,3,https://place.map.kakao.com/26843479,https://place.map.kakao.com/26843479#review
반포천 공영주차장(파미에)(시),서초구 반포동 118-3,3187200,NW,노외 주차장,1,시간제 주차장,02-6282-0550,0,2400,0,2400,0,2400,1186,유료,550,5,550,5,,168000,37.504517,127.007933,서울API,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),670,2026-06-28 1:16,Y,유료,N,야간 미개방,0,2400,N,무료,168000,,550,5,550,5,0,0,0,0,0,*,*,N,*,2026-06-28 1:16,반포천공영주차장,100.00%,1,4,https://place.map.kakao.com/1421807322,https://place.map.kakao.com/1421807322#review
면목5동공영주차장(구),중랑구 면목동 162-22,3189184,NW,노외 주차장,1,시간제 주차장,02-432-4174,0,2400,0,2400,0,2400,67,유료,100,5,100,5,,50000,37.58298769,127.0800613,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,면목5동 공영주차장,100.00%,평가 없음,0,https://place.map.kakao.com/16062131,https://place.map.kakao.com/16062131#review
유진상가/인왕시장 앞(구),서대문구 홍제동 294-5,3190035,NS,노상 주차장,1,시간제 주차장,,1000,1700,1000,1500,0,0,1,유료,250,5,250,5,,,37.59105667,126.9424199,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,유진상가 인왕시장 앞 공영노상주차장,82.80%,평가 없음,0,https://place.map.kakao.com/340801307,https://place.map.kakao.com/340801307#review
창3동 1공영주차장(구),도봉구 창동 504-21,3193340,NW,노외 주차장,3,시간제 + 거주자 주차장,02-901-5100,0,2400,0,2400,0,2400,80,유료,100,5,100,5,,50000,37.63306872,127.0414081,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,창3동 제1공영주차장,94.70%,평가 없음,0,https://place.map.kakao.com/26535527,https://place.map.kakao.com/26535527#review
월드컵시장노상공영주차장(구),마포구 망원동 494-0,3194876,NS,노상 주차장,1,시간제 주차장,,1000,2000,1000,2000,1000,2000,1,유료,250,5,250,5,,,37.55744041,126.9066585,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,월드컵시장 노상공영주차장,100.00%,5,1,https://place.map.kakao.com/78768966,https://place.map.kakao.com/78768966#review
용강노상공영주차장(구),마포구 용강동 50-13 ,3197486,NS,노상 주차장,1,시간제 주차장,,1200,2200,0,0,0,0,1,유료,250,5,250,5,,,37.53991754,126.9432711,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,용강공영주차장,87.50%,평가 없음,0,https://www.google.co.kr/maps/place/%EC%9A%A9%EA%B0%95%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!3m1!4b1!4m6!3m5!1s0x357c98b092e44ba3:0x862b0470e9938662!8m2!3d37.5423149!4d126.9398628!16s%2Fg%2F113djx327?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,
망원노상공영주차장(구),마포구 망원동 457-4,3198558,NS,노상 주차장,1,시간제 주차장,,1000,2000,1000,2000,1000,2000,1,유료,150,5,150,5,,,37.55369359,126.9021879,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,망원시장 노상공영주차장,90.00%,5,1,https://place.map.kakao.com/1482900286,https://place.map.kakao.com/1482900286#review
망원시장노상공영주차장(구),마포구 망원동 486-1,3199031,NS,노상 주차장,1,시간제 주차장,,1000,2000,1000,2000,1000,2000,1,유료,250,5,250,5,,,37.55747091,126.9062692,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,망원시장 노상공영주차장,100.00%,5,1,https://place.map.kakao.com/1482900286,https://place.map.kakao.com/1482900286#review
초안산 창골주차장(구),도봉구 창동 677-0,3199580,NW,노외 주차장,3,시간제 + 거주자 주차장,02-901-5100,0,2400,0,2400,0,2400,71,유료,100,5,100,5,,50000,37.64915283,127.0400853,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,서울도봉 초안산창골주차장 전기차충전소,61.50%,평가 없음,0,https://place.map.kakao.com/636517702,https://place.map.kakao.com/636517702#review
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서소문올리브타워옆 공영주차장(구),중구 서소문동 137-0,3204439,NW,노외 주차장,1,시간제 주차장,,900,2000,900,1600,0,0,16,유료,500,5,500,5,,,37.56152044,126.9727128,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,서소문올리브타워 옆 노상공영주차장,93.30%,1,1,https://place.map.kakao.com/26864726,https://place.map.kakao.com/26864726#review
중구종합복지센터 공영주차장(구),중구 신당동 160-2,3204496,NW,노외 주차장,1,시간제 주차장,02-2256-7158,800,2200,900,1800,,,68,유료,300,5,300,5,,,37.56509186,127.0227984,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,중구종합복지센터 부설주차장,84.60%,평가 없음,0,https://place.map.kakao.com/1121146008,https://place.map.kakao.com/1121146008#review
성동고등학교 공영주차장(구),중구 신당동 161-0,3204497,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0,2400,0,2400,0,2400,100,유료,200,5,200,5,,140000,37.5641286,127.0228122,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,성동고등학교 공영주차장,100.00%,2,4,https://place.map.kakao.com/18515061,https://place.map.kakao.com/18515061#review
문화공영주차장(구),중구 신당동 425-1,3204501,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,800,2200,900,1800,,,31,유료,200,5,200,5,,140000,37.55654021,127.010953,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,문화공영주차장,100.00%,3.2,5,https://place.map.kakao.com/23881953,https://place.map.kakao.com/23881953#review
신창 공영주차장(구),용산구 신창동 53-1,3210855,NW,노외 주차장,1,시간제 주차장,02-707-3190,0,2400,0,2400,0,2400,108,유료,150,5,150,5,,140000,37.53529954,126.9551853,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,신창동공영주차장,93.30%,3.9,18,https://www.google.co.kr/maps/place/%EC%8B%A0%EC%B0%BD%EB%8F%99%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m10!1m2!2m1!1z7Iug7LC96rO17JiB7KO87LCo7J6l!3m6!1s0x357ca207745af51f:0xc0f3c4558b87e9d9!8m2!3d37.5352951!4d126.955405!15sChXsi6DssL3qs7XsmIHso7zssKjsnqVaGSIX7Iug7LC9IOqzteyYgSDso7zssKjsnqWSAQtwYXJraW5nX2xvdJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSU2FGQklhM2huUlJBQuABAPoBBAgAEAk!16s%2Fg%2F1tslgntl?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,https://www.google.co.kr/maps/place/%EC%8B%A0%EC%B0%BD%EB%8F%99%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m12!1m2!2m1!1z7Iug7LC96rO17JiB7KO87LCo7J6l!3m8!1s0x357ca207745af51f:0xc0f3c4558b87e9d9!8m2!3d37.5352951!4d126.955405!9m1!1b1!15sChXsi6DssL3qs7XsmIHso7zssKjsnqVaGSIX7Iug7LC9IOqzteyYgSDso7zssKjsnqWSAQtwYXJraW5nX2xvdJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSU2FGQklhM2huUlJBQuABAPoBBAgAEAk!16s%2Fg%2F1tslgntl?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D
용산구 이태원동 258-29(구),용산구 이태원동 258-29,3210859,NW,노외 주차장,1,시간제 주차장,,900,2400,900,2400,900,2400,30,유료,150,5,150,5,,,37.54190742,126.9954893,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,이태원2동공영주차장,53.80%,1,2,https://place.map.kakao.com/11475633,https://place.map.kakao.com/11475633#review
서계동 공영주차장(구),용산구 서계동 276-5,3210869,NW,노외 주차장,1,시간제 주차장,02-707-3190,0,2400,0,2400,0,2400,31,유료,150,5,150,5,,140000,37.55160976,126.9643505,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,서계동 공영주차장,100.00%,2.2,6,https://place.map.kakao.com/26535460,https://place.map.kakao.com/26535460#review
용산구 한강로2가 2-28(구),용산구 한강로2가 2-28,3210875,NW,노외 주차장,1,시간제 주차장,,900,1900,900,1500,0,0,14,유료,250,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,용산 KCS 민영 주차장,40.00%,평가 없음,0,https://place.map.kakao.com/1654088768,https://place.map.kakao.com/1654088768#review
청파동청사 공영주차장(구),용산구 청파동2가 91-1,3210879,NW,노외 주차장,1,시간제 주차장,02-707-3190,0,2400,0,2400,0,2400,34,유료,150,5,150,5,,98000,37.54547063,126.9698743,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,청파동청사 공영주차장,100.00%,1.6,11,https://place.map.kakao.com/21826569,https://place.map.kakao.com/21826569#review
용산전자상가4 공영주차장(구),용산구 원효로3가 51-5,3210884,NW,노외 주차장,1,시간제 주차장,02-707-3190,800,2200,800,2200,800,2200,114,유료,250,5,250,5,21000,130000,37.53388682,126.9601122,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,용산전자상가 제4공영주차장,96.00%,평가 없음,0,https://place.map.kakao.com/18940828,https://place.map.kakao.com/18940828#review
용산동2가동 기계식 공영주차장(구),용산구 용산동2가 47-2,3210899,NW,노외 주차장,1,시간제 주차장,070-4906-2291,0,2400,0,2400,0,2400,54,유료,250,5,250,5,,180000,37.54298387,126.9880752,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,용산2가동 기계식 공영주차장,96.30%,3,3,https://www.google.co.kr/maps/place/%EC%9A%A9%EC%82%B02%EA%B0%80%EB%8F%99+%EA%B8%B0%EA%B3%84%EC%8B%9D+%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!3m1!4b1!4m6!3m5!1s0x357ca24fb94d4047:0x4802e5dc31b66b6a!8m2!3d37.543018!4d126.9880162!16s%2Fg%2F1tg2hm5d?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,https://www.google.co.kr/maps/place/%EC%9A%A9%EC%82%B02%EA%B0%80%EB%8F%99+%EA%B8%B0%EA%B3%84%EC%8B%9D+%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m8!3m7!1s0x357ca24fb94d4047:0x4802e5dc31b66b6a!8m2!3d37.543018!4d126.9880162!9m1!1b1!16s%2Fg%2F1tg2hm5d?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산전자상가2 공영주차장(구),용산구 한강로3가 14-1,3210901,NW,노외 주차장,1,시간제 주차장,02-707-3190,800,2200,800,2200,800,2200,196,유료,250,5,250,5,21000,130000,37.53266668,126.9631315,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,용산전자상가 제2공영주차장,96.00%,5,1,https://place.map.kakao.com/26094501,https://place.map.kakao.com/26094501#review
용산2가 소월 공영주차장(구),용산구 용산동2가 11-0,3210903,NW,노외 주차장,1,시간제 주차장,02-707-3190,0,2400,0,2400,0,2400,60,유료,150,5,150,5,,140000,37.54618231,126.9855451,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,용산2가 공영주차장,90.00%,1.3,12,https://place.map.kakao.com/18685493,https://place.map.kakao.com/18685493#review
용산전자상가1 공영주차장(구),용산구 용산동3가 12-0,3210904,NW,노외 주차장,1,시간제 주차장,02-707-3190,800,2200,800,2200,800,2200,202,유료,250,5,250,5,21000,130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,용산전자랜드1주차장,72.70%,3.6,67,https://www.google.co.kr/maps/place/%EC%9A%A9%EC%82%B0%EC%A0%84%EC%9E%90%EB%9E%9C%EB%93%9C1%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!3m1!4b1!4m6!3m5!1s0x357ca204d784d701:0x42fb27f689ac7474!8m2!3d37.5320943!4d126.9642218!16s%2Fg%2F1xfslp5f?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,https://www.google.co.kr/maps/place/%EC%9A%A9%EC%82%B0%EC%A0%84%EC%9E%90%EB%9E%9C%EB%93%9C1%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!4m8!3m7!1s0x357ca204d784d701:0x42fb27f689ac7474!8m2!3d37.5320943!4d126.9642218!9m1!1b1!16s%2Fg%2F1xfslp5f?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D
용산전자상가3 공영주차장(구),용산구 한강로3가 19-2,3210905,NW,노외 주차장,1,시간제 주차장,02-707-3190,800,2200,800,2200,800,2200,167,유료,250,5,250,5,21000,130000,37.53258258,126.960246,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,용산전자상가 제3공영주차장,96.00%,평가 없음,0,https://place.map.kakao.com/8024623,https://place.map.kakao.com/8024623#review
서신초교 지하 공영주차장(구),은평구 신사동 194-0,3214533,NW,노외 주차장,3,시간제 + 거주자 주차장,02-350-5183,0,2400,0,2400,0,2400,37,유료,100,5,100,5,,70000,37.59239805,126.9075338,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,서신초등학교 공영주차장,81.80%,평가 없음,0,https://place.map.kakao.com/25624487,https://place.map.kakao.com/25624487#review
무계원 공영주차장(구),종로구 부암동 328-2,3215836,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,2400,0,2400,0,2400,22,유료,300,5,,,,,37.59160471,126.9633305,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,무계원 공영주차장,100.00%,1,2,https://place.map.kakao.com/522500191,https://place.map.kakao.com/522500191#review
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창삼 공영주차장(구),종로구 창신동 23-346,3215846,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,2400,0,2400,0,2400,21,유료,200,5,200,5,,,37.57629006,127.0125354,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,창삼주차장,83.30%,평가 없음,0,https://www.google.co.kr/maps/place/%EC%B0%BD%EC%82%BC%EC%A3%BC%EC%B0%A8%EC%9E%A5/data=!3m1!4b1!4m6!3m5!1s0x357ca3004ddef76d:0xa9975755d1fac756!8m2!3d37.576307!4d127.0125338!16s%2Fg%2F11ykw3lhl3?hl=ko&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,
낙산 공영주차장(구),종로구 창신동 23-343,3215848,NW,노외 주차장,3,시간제 + 거주자 주차장,02-6048-1234,0,2400,0,2400,0,2400,50,유료,200,5,200,5,,,37.57738318,127.01221,카카오,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 1:16,낙산공영주차장,100.00%,1.4,5,https://place.map.kakao.com/20514149,https://place.map.kakao.com/20514149#review
